bidder_id,prediction
038d5c12a210df3818eb8dc34ebedac2ldr62,0.04041268676519394
03a5ac97839b407f5637ce534a0de583ygwx8,0.04038912430405617
03b57948c18680b55b6e9ba10eeac42659hsj,0.04048219695687294
03cac5cc349396386e833a24543980cckfhyu,0.04275554046034813
03dd77a9a964371144e72f66e791bbe2gkphv,0.0680149495601654
03e81f2bdfcf6f376b1deb163127eeaedmsqn,0.04660559073090553
03ead6957061c72543b8bc35f6b23852j0a0h,0.040370963513851166
042d1cd843d886c1bd8968e18bfa1b5b8t55o,0.040398191660642624
0430923026291636fff20fa1707fd34f0nayx,0.6719815731048584
0457e2bcdd0a06bd9c8dc3ea9b3c1a7419mgs,0.06416559219360352
046897d78512c75febd7cd493f408632lqm40,0.04051423445343971
04ab1fd6ed917467e808fbe3c6a126ebyusca,0.05849294364452362
04be4b7846b32bb6445928b4cb3d16af5xwzq,0.04062441736459732
04bffaa5e353b8a37a66767e3d9b531din3rc,0.6719761490821838
04db33ea12bbed34ea9907f908ad2ca2gnh2s,0.04328519105911255
04ef306fce8e66b25ecf6a78800e9776s4stl,0.6719874143600464
04f0778852b2671aab928de427ce7a8ck7vd3,0.6720698475837708
04f53d51a9cac9391b1d35c109294c48apax1,0.1614721566438675
04f9a93f45c1108baa3c1447ad4ff5a1mqfhx,0.5
04fc5cae5e63ce4437449827e58b2614058v2,0.5620226860046387
05068af5ba4645de987789f5a3248cd1a9nft,0.6719849109649658
051586c3297f5b992000048f3704550fxja6g,0.6719748973846436
05357eefa29d2c28f59f9e346ec64cebylh3z,0.0411914698779583
05457a5a02ff30f21d0d16d6e987c7cdn9poc,0.6719789505004883
0550568ad77e8e41f2b188be324c10b8xw912,0.04002312198281288
05606b484938640c4309fd9d286fea3fifen9,0.05637751519680023
0565d7d345ac29442b26cd9ffe2b3b841wwnb,0.1020561084151268
057071d595b08bd00caa8e3a91eb954bhgt1q,0.5620267391204834
0578bad1a458d60f9ba0e810f7058389lz4wj,0.04004715010523796
057a0760c7d5306786fe54af9d49ddac796rf,0.04025982320308685
058931834bffe72041a6f046e3c7dbbepzv1e,0.6720687747001648
0590c434e36245c7983845752e73ebbdgyugm,0.671977162361145
05b75a11dd918ab9d9dff644219e6727vqzz5,0.31856611371040344
05bd6eb40889047958e8b96332cc1975vib58,0.045960549265146255
05ccfd8ca96643c468ce64c50dd01078ux33u,0.6719810962677002
05ce81fa868e12e99ab0390d9579747b0tntg,0.6719843745231628
05de85f05fbb6a6bf86ff6b33be7678ek3flf,0.05313096195459366
05e5905428f5718a5cecfbde859dc689mcex9,0.045403528958559036
05f327ba853313444da03bbc41c1cf2ac8cbo,0.6719797253608704
05f5792216f9a5bfe91ecd0dbccc3cdceuwmf,0.03998730331659317
05f9e773506d32bb059045cc9bf31b4187sga,0.6720408201217651
06052ab145f8a3ddc6ad8433ef11da8dputmu,0.04029614478349686
0619a3ec37e6d49be8b9a2dd094bc8d4skgew,0.672066867351532
06237b976cf6ae2d3e3bea5e2d3dade4krnvu,0.04337959736585617
064711ab52b5f3b7deac4c0465a7ee42h1uot,0.040331222116947174
06586694c6bba2ccaa8e13354701bb30em5ro,0.43880021572113037
068b3d3f48528027025cd31ba92c0d1bpkjdq,0.04067562147974968
0695b948daa6f8bffb8758d201c27517k50ao,0.040063485503196716
06a984e49706c47d079c33a6e038ee9a3moip,0.0404294952750206
06af48f3b9799398a569506d7cbfaa747k49t,0.04783472418785095
06b9a5226231e5c03cd00c074dce0bacjod7v,0.04002900421619415
06bbde5ca852af9ed6f2afdc6ee5bc3bko1h1,0.0404365099966526
06cb735854688d6d03c39fe1f8fe84563y4m1,0.6720629930496216
06dbfffbca4f34157f8a575fa535d9ad3xfwm,0.04058434069156647
06ea8e569d68b4767725e060d3a72938iqim6,0.04080236330628395
06ed8a1726d2a3d03c195cb219b2bbb9wbmz8,0.04103664308786392
06ff2d37e247d28cac0e2a944e39cd6budsbx,0.040247224271297455
070841d4774fef5fb50eca78a7156715q2hfi,0.04098961502313614
070c705dab050bebc8c9b379045d8ae8lx62r,0.040128543972969055
070d7aa0b0e7754e8c58194a6e2c8fc2js081,0.04014910012483597
070f01355c418cfca4d58db04a5d5af5wuk9n,0.04048510268330574
071300a7c3385788c00573d1c4bf150csf3cg,0.6720743179321289
07201f701766a7ea89b36b4e7b984beap4zdc,0.2411784529685974
074993754af952e8d582e9ff04a2bd5bh2s05,0.6720741987228394
0750cce1071adff96c9e8d417482cf762jjmb,0.6719815135002136
0751502caf4afd959c99955c80edacc85u11v,0.04063640534877777
0763e7371b763087182eb37930074ff8mj7fw,0.041952021420001984
0764308c5a1d35bf76c32d943eff07a50tp9e,0.04425233229994774
0774742ee8690973faf76efd53e66b435sakj,0.562167227268219
07965f31105b6ef1ab30efedbfcd66707lwrm,0.6719756722450256
07a1eeb3bc5be386c1eb67f4bf69ad56wvkcc,0.04062987118959427
07a5dbfbf2629ef7018abb660fe0e795xmrw3,0.6720734238624573
07cd1845a74d253238121c1201d0b345mgava,0.5
07d23b0f422ef8851ad105ad659fa6492n2su,0.6720746755599976
07d4faa935f7e83e3b8c08c34baf74a59lwb6,0.04290231317281723
080042810884fa0937e9ddc89ca18a28jhz48,0.04007053002715111
08078a2526666deea62ca7c065bf22c4h7i8s,0.04043113440275192
080a1139f5575159bdca6044ae568550d8f12,0.04080131649971008
08144977af383cb9f1d3b51ade19f35frjmwm,0.040137261152267456
082659fb2b29eb5ae7c241393ebb76bb8wq4y,0.051289837807416916
083bc8dabba83902d98f0dd986388319sryc2,0.04086771979928017
084a25ac6da2d0997becd19eeda619c8po6d2,0.0401344858109951
085829afe1af4c5e81563458bb288088y992x,0.04133084788918495
0865d1e207fa3728a7379c415c903133rr6ce,0.04192328453063965
08728c61fc683905eec522c104030551y5qqh,0.04094531759619713
0875b86dd85b2cfc8727d6ae019832b870s6s,0.04047432541847229
0893eebbf5c7e431be85d18a4aad99a2mc32v,0.6719750165939331
08c389a8a55b13d0423b5c0dba3a9b6clh1gr,0.04025536775588989
08e14af6fbdb7aa4f3e38dcef26df601mz63o,0.04069427773356438
08e32f3d08db3edea0fea2e8c6634c8c4iq14,0.04019748046994209
08e89d1f541baac1ed7a0f16fcd46474ob5u9,0.04058197885751724
08f13a984962c44d88e10f188ffc7c38yqn9o,0.04026729613542557
08f2b08040d62a4dc55d9f65539b6090um72f,0.04347093030810356
08f929bbb45f6101b61eeade665542bdj6ioy,0.5621451139450073
08fdd6af0ffe017623d5dd2f3b509f598dk01,0.5621525049209595
0903c5009f3a06db04d5e40a83e04480ukuvm,0.040320754051208496
090b3859aad1ed0dfbe857cee2ef6aac8w0kp,0.04118723049759865
090c13aa3b9f8ff7227bfb74308e9b2e128jf,0.04026580601930618
091415979b1bf178f6c358bca7a3d30dkct2r,0.040390945971012115
09141d643a0021782bd040bf51cbdef4c17t5,0.04014083370566368
0918faabadfe856a25ebf1ff96b2cfaf7ez6a,0.04129163548350334
0925bab07c4d3600f2a56dc4468d243ahcuo6,0.04040873050689697
092ceb77862ed0c120af013fe90093e64qknp,0.6720439791679382
0933e1844ef295b026b5e6ff6f4c0960jhzqr,0.040295131504535675
094ca167823888700c962d06c82b261bdkp2a,0.04066195338964462
0956ac7abf361527a71a2c24a3f29b80ytlot,0.041087646037340164
09790d0fc669de383256c7171ffd5143abd3f,0.05128755420446396
097ac653dca3fe0ba83d24ebd1fd23b28ztxe,0.6719751358032227
0983ad44219dfddd5a501810f655233dur2r8,0.6720730066299438
0985bc13264dfe1af0abc65f3c0b8a96c8sl9,0.04043678566813469
09886a694696deb1bd6c3f12c6acb08bg66sz,0.04106118530035019
098d2373ee8e8f83c5e597f210f082e2gx9uj,0.040385901927948
09a5fc9ba18647d388f46f0cb134cadd838er,0.04137958213686943
09aa1a84c7c7ba807ab6b2ea7fa2aa6dorm2y,0.04195816442370415
09ae6f2cf493017750379a2f5763ed53wfnni,0.04000578820705414
09ba0a844a8683d61e18f183ca23be7435vfd,0.04037688300013542
09d99aa44268dd5c999628733fe24b7f34cag,0.043340831995010376
09f0c22f61c5a7f643357a2e606b71677a2fa,0.04052329808473587
0a08cba9576abdd7f401ca52a50c328coo7j3,0.04087294265627861
0a0e1973ea3cba47f33b0166e9abbb4c5ndpa,0.43927836418151855
0a19c41f6163cd4dd020318ea1a14fb4uapty,0.04881822690367699
0a3591872765dc366dab4ce259874395kh6mj,0.04264358803629875
0a39721ba697f341aae5915f25a440050er1r,0.6719846725463867
0a4733c94d22a38664cff64d6859ec18y6db1,0.040382638573646545
0a584f77759fefad47820d54ffa21a24dxqqu,0.04176009073853493
0a798636852c5948e899311731439855kisj2,0.671977698802948
0a807dffdef748a472534f0b42df4cefi0913,0.04001598060131073
0a8622c7bc8526de762f3b59c91ecbbcvpua2,0.6720075011253357
0a86a3b6549af71433eff4e733d5a19aqi2qn,0.04087209329009056
0a926caf34d9c1d78c7e5af4ba05f065m4asu,0.04084425047039986
0a9752168b19c91ec99b943a40af4c1a0b8s8,0.041335806250572205
0aba70072c70a28a41ac341bb9c41136t38g1,0.6720703840255737
0ac6f29b2269feea7d94aec032b6353adh38a,0.040418170392513275
0ad5956336240ebaa75932cf95c85a9by36tn,0.5624603033065796
0adb524d88ff4c0c6da7ed87599b34800pl1i,0.6719754338264465
0b1feb6c1cfe82dacf7634565f96ac48y5muk,0.04132864624261856
0b2f7f319c7727d3fb98cf01b4bdc5c6f9u83,0.671975314617157
0b37699cfd1395db5454973168a5340bmp9ko,0.040360063314437866
0b4f65b31803376d777d1d935a44fcfa6d5ge,0.04056354984641075
0b5f65d28922ebbcf2ee9becd5f7dd08snxnr,0.6720739006996155
0b6c8845a6a8032ed0856636bbecd906v1ywr,0.040422309190034866
0b7b89e4e36908ddc32dfd2b46fe52dbp6by5,0.04040173813700676
0b839e3756b868b511319ff582235851nzeb7,0.43848732113838196
0b9ad98f40b4d4f3a9e5a1dd32185d18uy668,0.04033350571990013
0b9d45948078268c6394a9c51bf2db08cbijp,0.04159773886203766
0ba0e2c0a33c032cf705d7eadde0bab5j4j9e,0.6720424294471741
0bca7f1039919c1572cedda5224434f9g5j2f,0.041993945837020874
0bf21b162b2eddf37e92bf708a79b94b5e0st,0.040181297808885574
0bf40de3a66bd8a70777ece6756c6882jg7s6,0.040796492248773575
0bf6ae3f3085a90b43aa86e3c1eaff695w2jj,0.04039083793759346
0c1385603d821c3a5d91f5c291dfec2a0f7rv,0.05543506145477295
0c19bfcb25b818fb085f7b890f1c3fd0opg88,0.04036734253168106
0c2ab4132564259a0b02c5bf57b49763n2bzh,0.6720708608627319
0c3e5de44a27de84eff9f81ed777e8a7bxjyk,0.4387887120246887
0c44f546ed40a8ccfc2e985c6d1c624fjtj11,0.040082745254039764
0c47587c4459baed81d0b707eff6b4bff5tmx,0.13912245631217957
0c54bc9e5b878d32ae5cc028f52679b21l7mo,0.04014930501580238
0c66a9dec55b08bd066f5f55beb01362pe46l,0.040258731693029404
0c7f27623e1ed809d8203bfa54e7b0f1438cg,0.040397219359874725
0c9fc0bcae13530cdcd45908f3bd0b025h4j1,0.04024988040328026
0ca19ea4fcfbf7e336775b330596b212aazl5,0.04027441143989563
0ca7a449b8a41703b1d54413b2ad32a45lpnt,0.6719815731048584
0caaf646e1181082f4f8a1bd7b21238dz7ptm,0.43880513310432434
0cab8a0b6a038dea03ec281b29b7c4e7ix801,0.040094103664159775
0cea6e30d0b3e33b2a77d68b8c8e1ab3vzomo,0.6719768047332764
0d00ccca046347fcafbc601c459c4d138k6ve,0.04209349676966667
0d00eb236d975d0a9d21d8d90013a76a5blze,0.5620131492614746
0d0e6220bf59ab9a0c5b5987fb2c34a9p33f9,0.6719745397567749
0d11a09c2c063d66048c53a3bc6ab32202wt8,0.6719761490821838
0d15f21d4ef93b4e27deb889ae2276639chp0,0.04017958045005798
0d208b6ae0993e35e56709a548134e65roy8t,0.6720201373100281
0d27086b8d43855048b6ea0e677db239p0ubf,0.6719755530357361
0d35fb37f30ac79253064edf16935b1bi6xrp,0.0403996966779232
0d37dc418a12c7096bf160db9c2a37f4w4k76,0.0401618629693985
0d4f3f30a0c7322fc303bba10512791fzucm4,0.5622528791427612
0d5848bc8c9bfb3eb979391540f5517dtvcmc,0.04037920758128166
0d6066a9890e4c3bc7167ff0f539ad8byseqg,0.04032512009143829
0d876a3fa02c0e8cbc8d0aa00383c4e97t2ld,0.04003998264670372
0d8f88a469b37c741cb4dc02c39f9cd6kegig,0.6719765067100525
0dc49444d984f184945578a1367c4faeuk1s5,0.6719765067100525
0dc4bba17be65065563fa2852fc44e2eh6p6m,0.040376584976911545
0dcb8e4b91cf4f2682e65aa1a9589bbam9ouv,0.6719748973846436
0dea01e325acccb9d2e7cdbf0150619c6aycy,0.6719755530357361
0e15004e010f976c03f4942b5bd858adwl16u,0.043811045587062836
0e23fd7df994209b02071d229f138e76e05oh,0.03997365012764931
0e2919e8cea7e39f342516496b3e1959bkowg,0.04490642994642258
0e4e4ecaebaefac85b30de28df9c78f5a0cth,0.0402754507958889
0e554113319770c672b4017e6e25e2baqwxgp,0.04087169095873833
0e5a5e112210f6bd730b5389c4e201a0ux0ae,0.040270134806632996
0e98ae5345d0c75b6bf2d83beeac8f518buqv,0.04875994101166725
0e9e0ec34f0e3a1ce9f62051e049e4396s0hq,0.24120154976844788
0ea2c9bd5fddbce029726be76f1b536fyznbl,0.03994803875684738
0ea62aaa9c3ffcc6db584cb69c1f6c4bcripp,0.6719773411750793
0eae582a3d2364cccd39819f23cd2200fv47v,0.040377289056777954
0eb11ab9994bd034439a0dea4d4b1fa3dk2gd,0.04065105691552162
0eb1970d0f659ed220964b94016523e49c3ja,0.04040234908461571
0ed04061bb05a6c86b9aa85b0f7674b8ysroq,0.04012598097324371
0eee9465a88550f380c5f74a6b8c2b01q9en9,0.040801551192998886
0ef18638b11d95697c69032592381ebbkb8xu,0.040350541472435
0f07599e5c333c4054862d222d1c02d9m0pvu,0.3185340464115143
0f094fb7ea5e1dc6fd3eb778bba6b479ee3wo,0.06104184687137604
0f09c3a1a027f1ad013133c19806afe17jfig,0.6719754934310913
0f0ce6c0cadcf355df30de5965549445g28nc,0.04332203045487404
0f262664bd7da0c8a418fc427ddede287ymmp,0.5
0f297fa7adfb49809d03018483753640bkhhm,0.040388323366642
0f35f9706eb2dc8f9bfa6783f8d9319ehvia1,0.5627244710922241
0f42ed6dc9d4c8d7f97a7b4ea7ccf5abruz1i,0.040740542113780975
0f458f24529914fa7a817cc004cf3809ternx,0.04038116708397865
0f492619d6588295f0cb691ca3d061348gs8t,0.5620121359825134
0f4b5feae954b587db7bb5509d3b88da0h82p,0.04055197909474373
0f4f555e806b2bc728d3831a674547c5n0u76,0.040366705507040024
0f5f54879106ad3202b318b3b829ae3bljqfu,0.04071926698088646
0f6eaa04a03458ca23ccd0c714f2ccec5uefp,0.04385175555944443
0f766712728ea57f1556517aee3dc913ystk3,0.040429193526506424
0f795418304f26556da9006fe92f8168r104x,0.04020262882113457
0f935208860a0d3378475d4a7728ab9bimb3m,0.43877044320106506
0fa2505e9d0dd1a5bdc3d2d0decfbd9ezgf9f,0.040693074464797974
0faf1e5315252863d8ffb95810aab5b7s6of8,0.046387359499931335
0fb04438996a4883e3feb71aee214b3a10cf1,0.04009942337870598
0fb71309912f524c03a4aa880c16bc27f65ys,0.040006984025239944
0fd5f456aabfe507bbeadffb287fe4392hxwu,0.43874120712280273
0fd6fd9a9b9e2cb3547b563ee48597befhfqg,0.5620944499969482
0fe0faf68a3d1f6338098b57584474aff4r1z,0.04044013470411301
0fea649d5e465a5462c21b71ece49ac9lyvgn,0.040306806564331055
0ffa7764ffaf4b2589383be5214db3caktxhf,0.04058856517076492
100313171b347e1818328f69001f12ceg0agk,0.04250834137201309
101db85fdea99f7fd3f51b17036d2931sxjhs,0.040805187076330185
103c6a70710f6274e6278e2e88bdb0fbjyzdi,0.06801845878362656
103ca28e0819ed44cf603681fed2029cg41kf,0.04058077186346054
105d9e121bbf7acb7c4d8f6931ec0214p9c6r,0.05315685272216797
107f0f8f2bf4fc62ba8c01003c516c03npt0l,0.04012730345129967
1089e72bc4276494728a2e37b11adbfbdlacv,0.562048077583313
1096778aca48c41c8d0e288804d5e4e128pco,0.5620521903038025
1096c46b2ae2261922763c58af1bcac6fkvh4,0.05300377309322357
10a1f1cb1fdd93a139efba25087dbeeaulogd,0.04010165482759476
10b9548e1924f641b952d57e3ee4e636z341z,0.040381982922554016
10bbd2dc8e592d33d0427e13bdeeaf23erc5p,0.04012571647763252
10c3740c465a383231051ef6677702621vcus,0.04035179689526558
10df5dfef679f81c1a8fbc5fed668e28j2qa3,0.6720344424247742
10fd581f1f6f425118d143ead74d939dt51ag,0.6719740033149719
1110df63854d2978e639dfb6a0f3ac082gred,0.6720774173736572
113f78998675c47a3d93b631c8892cfc9q2sx,0.04181220382452011
114015358ee920d0b9f2e0f722102d66t0rj5,0.040699221193790436
1167d6417a89aa4f38aff6899cb3f57cre65k,0.5
1170c87a5f74dccb65eb064aaffe3a29ioc7n,0.04011397063732147
11721d6cc0a51acbfe138edeaa81103a0evd5,0.04041660577058792
11822bcc69cfe04022ebfb7680d97049b43eg,0.04037461802363396
1195e06969201e2f09babe3ed8235747ea153,0.04012346640229225
11b31a0add16df2d451192f700e55ed17rhuy,0.04037746787071228
11b4359bfe48440baec4c8805769a3dfxvdqb,0.0402652882039547
11d0e15d71306a034cbf406d8cd38908sxgom,0.04044710099697113
11dde523eac413d1f8e7fabaa0801fb631rn4,0.06596874445676804
11e40c5c0c7645b47566facf80cde658u1zwq,0.040268559008836746
11f93b9d507b8ed90e9d0856306b1962afr6j,0.6720737814903259
1213ad65104dffc0ccbf66912477b482fntdv,0.04062803089618683
1240be25625da5ff66a410ed715d2e8co6esd,0.0405520461499691
1262a19d6dcf9a7f120a16dbf5bd5d10pi8of,0.046559013426303864
12697ca1ff07c09bccd30c211c6e52c31erih,0.6720730662345886
1276a5badf1ac37c58ca2fada7bb972dogjzq,0.6719775795936584
127ca5fcb8906275e93295fcab83f4f4dn8bt,0.040428876876831055
1280e03345d8eff2f0573e963297405b2eum0,0.04009261354804039
1285df9ad547eb59fd962f87ebf6a44afc0yt,0.0405241884291172
1295cfbed2613123d3b486eb9fd0634e47ako,0.0487491674721241
12adae5907b4dccc85ee982cbe3a5b65i8fmc,0.04018009454011917
12be8be7e20b3583f8818b0b13f42aaf2ulsv,0.040332894772291183
12d45642471c1159b3b2fba01053c65awfvzj,0.6720685958862305
12daa07cd2430671435bc51773c51abct6q11,0.6719752550125122
12e82fa33a099f512cd2630250905a93jhfeh,0.04047413915395737
12f38b54ec5c961ac7b6ccb67dcb610044v3f,0.6719748973846436
131f1ae77a8d24255e1be81ae00fc5a10ynhb,0.31851184368133545
132d650c270a86e82527ff55a1fd52fdrew0r,0.6720312833786011
1342390b65f78b2b903d876b45a226664sasx,0.6719824075698853
1356ef1dc8b6bf0f42eb58e0087de77bn58ks,0.44004642963409424
135df3f19d5aaf834edbb4b8a88b2a3992jdx,0.13912345468997955
136d04ff3590c2e8141ff35dc351bb88z94ne,0.03995826095342636
13719fb5d6bfd11c7f11a0319ce0701dx6war,0.6720682382583618
13782c8ade06f1a4582af4835560c4e43e3x9,0.04071307182312012
1379393d209c734bb35c72b8f1625f3e92wst,0.04003521800041199
137cd6f15fd65cb6f1b611e027d0dcc4icxns,0.0403258390724659
139f2fbd02e92211aeb48b5882525db2t3hyw,0.04039774462580681
13a91597cf5697c33ad3487f5b4b6c85ik3ik,0.04040098190307617
13b022681839a351f07d017c0edd9ed6ao2w5,0.6719748973846436
13c6d98ed7ebe57a08e997db5a6d8b0d079vw,0.6719769835472107
13caa4118edaf99e7536b3de2f9d8b25vlbh9,0.6719815135002136
13d919a378b3566e176a50539f20a486kjfi3,0.040312107652425766
13e0a7806a68fa46f55c679ab9ee4514iulqf,0.041580405086278915
13eaa629e1a8fd178403a66fcf0758bbirawk,0.040450192987918854
13f0c8658cf1ff58c31dd969bcad5f64ym9ji,0.040041252970695496
13f53261a851c493fa03edea034c3f6fh87ri,0.04006194323301315
13f77046f525f0e67ad4bd0274998aeat6t3d,0.04034512862563133
13fa101e0087142476540615c2669915zz9t1,0.04009377583861351
13fc125cbd69f4f9c38cf04646b5bb19scwcv,0.04001830518245697
14053a8310d83ec1dbc41690da8b40dbzqkv3,0.040277931839227676
14133c42d16eb6724a84deb45309111a5vk4u,0.6719762682914734
1417f18e1824411ae430af81a0cdb474avvgj,0.040287572890520096
141de95a87383f219aa06add1f1f31c328hdy,0.040361855179071426
142964bd1b4c99db5defa3bd34882d005uth8,0.040990620851516724
142b7bc80a4a0600a863678be108b523uxtgx,0.6719757318496704
142d8558f0ef01a2091d907b8971557dc8yn0,0.040937185287475586
1430c052b75af311ebf5cb2c225a6498egl0k,0.04044552892446518
143616e5abe0811e39e1caa832274739skl1i,0.040405020117759705
14387d2bed62b86b076039d07757ab79q5rvk,0.04034755378961563
143882e9cd112318d5fbc337890c5b3e3seif,0.03995208814740181
143958a1b2af0a69aca9e59bedc7545b52rde,0.04003988951444626
1447d61cd6bad9af9a6c78b7f7c2a71brriie,0.04086138308048248
144ca33511e0256be1f8487e0365a53e7ajn8,0.5619708299636841
14586dc33ddf49bdabafaf42fd3b62ea21xuz,0.04023835062980652
147cd10a9210d7c7cb145738945a1e56axw6s,0.6720324754714966
14b639e90d86de0f502145ceb99279343dxup,0.040018342435359955
14ce2ba6bb861843b1f77cd7641cd99fr9xao,0.040471866726875305
14d3b7ff121916f1d605ed5493399e63wsrqp,0.04032311588525772
14df3e053cee1ae744d7070ca77a4feb1tlwd,0.04033145681023598
14e171ff98cf6e2dba0a2ee8023c97a98xuuy,0.040429942309856415
14ee9c57479322f490da4e684fd810afdj716,0.04040360823273659
14f6046c70d0334dbd7254fb66706673umn94,0.04034179449081421
150229dd901b6fd30ddb8c9249db9f41alf9g,0.040270015597343445
1526038b9e6b14525136eddededed740h63rk,0.04036349058151245
1527bb1a2be16462621f16772826ea7222ebt,0.04029572382569313
1530274540158dafaea1075876947415exi1r,0.041976626962423325
1545575d3acda51af8f2fd1635bdd1110ijty,0.040475714951753616
154871353955cfe996aa3b15a99722e8z2dmo,0.6719815731048584
1553745a6cee4f3791241b078ed68413vdiij,0.03999193385243416
159141f57b8df5213df8e231525f3b8av6vc9,0.04164818301796913
15954aabf6128b18779d1c8e9f11b607gsl2o,0.04207145422697067
159a63b43a5e081e71285f5f95f0cea17yamv,0.6720636487007141
159b36417b44066f1246479d3950c438t3p5z,0.040472667664289474
159fe5a279ff287a212320cedde77eb7kr0a4,0.04014423117041588
15acdb3060f75b6fdb439d8b6c1afee1pawr1,0.040327247232198715
15ad4021a5480aa57cf9e69d75907e47wprdz,0.6719770431518555
15b3701c71d57a016760adc53ee55ea8jvl62,0.04002990201115608
15b99cd4782844decce9331d77fdc647zl7j6,0.6720746159553528
15c822736005923603536c3ca3761f6a9akrn,0.6720736026763916
15e7068e841df3f00857b9b1db46e79200trv,0.04039645195007324
15e7539bc675940a3c5c421812c6454etavao,0.04054906591773033
15ea91cdbd7e1976bf1cad5f36e01c59zy51b,0.04010999947786331
15ef25cbb7253d4997d2b524a372c8ddkt9cc,0.04021254926919937
15f8cb90717086378428d1e1a3aa8854tjh8l,0.04050804302096367
15fce21e228f1fa0813056b07030ff57johsk,0.04036226123571396
1600092923c7148eef7eed563cdc2a9825hxf,0.6719746589660645
1611f2e6366aa3efe6a90f7ff64e9dedyxpue,0.040200307965278625
1612530a67dac5db579dd5ffb651b05741hyd,0.6719834804534912
1616c2d615b05208b92410575002512c6xyui,0.04164767637848854
161f950556e3618088b7f63df0169767wezgb,0.04347657412290573
163cbbc3b66dd433755a45ded8905071rnhge,0.04007547348737717
1640f0fae463282da6d13891e3a3bca49nmni,0.04045300558209419
1641764bcb496268dc1bf1b42f24caf4ec6f7,0.04008285701274872
164d04bf3456bdbeef802e3ac726c964cuf49,0.6719802618026733
16595373eb8550ab48eaef0190115a3cmxtc1,0.04047387093305588
167e85578913751b4edfd43403b33916mivzu,0.04069842770695686
169e7813c6c5aa24f570eaa454845566f3z0z,0.04136717692017555
16a13414b91fa1f74a743cb2271e3e4cqeza2,0.04019675776362419
16b536f1313498435889bc005371cfe8l3aof,0.040334004908800125
16dc2a528c09750fc746edbc3517374a7onoj,0.040144048631191254
16f47b57f03d4b4f6f3b908e74076a2ao8en9,0.050276268273591995
170eb715336f89884b21f7f947be038d29kll,0.04018646851181984
17124130846356e7f05d5f22f55536b8wlkd0,0.5
